Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Unfolded protein response	14/79	2.766071506528074E-7	2.3964237688375045E-5	0	0	6.416264415646178	96.8898759567895	ZBTB17;XBP1;HSPA5;EDEM1;EIF2AK3;SYVN1;HERPUD1;HSP90B1;ERN1;SERP1;TATDN2;LMNA;ATP6V0D1;SEC31A
Toll receptor cascades	20/159	3.1112872160295635E-7	2.470880597396812E-5	0	0	4.309812680276996	64.57417816130923	DUSP4;UBE2I;MAP3K1;UBE2B;CHUK;UBE2E3;UBE2J2;NFKB1;RELA;HSP90B1;UBE2J1;PPP2CA;TBK1;UBB;IRAK2;TRAF3;TOLLIP;UBC;TAB2;MAP3K14
Activation of chaperones by IRE1 alpha	11/48	3.507930198339267E-7	2.4992857239504093E-5	0	0	8.828357588357589	131.21649218146325	ERN1;ZBTB17;XBP1;SERP1;TATDN2;HSPA5;EDEM1;LMNA;SYVN1;ATP6V0D1;SEC31A
CD40L signaling pathway	7/16	3.6802962324386275E-7	2.4992857239504093E-5	0	0	22.98844716275909	340.576198826874	MAP3K1;CHUK;TRAF3;MAP3K14;NFKB1;RELA;MAP4K4
ERBB1 downstream pathway	16/106	3.93381803350012E-7	2.4992857239504093E-5	0	0	5.305495262704565	78.24801829111813	MAP3K2;ARF4;MAP3K1;SH2D2A;STAT3;BRAF;PIK3R1;WASL;BAIAP2;PPP2CA;PIK3CA;ARPC3;RICTOR;KRAS;RAB5A;WASF2
Downregulation of SMAD2/3-SMAD4 transcriptional activity	8/23	4.309853332897247E-7	2.5670563914069225E-5	0	0	15.78274629913221	231.33073927272702	TGIF1;PPM1A;SMAD4;SMAD3;UBB;USP9X;UBC;SKIL
Alpha-V beta-3 integrin/OPN pathway	9/31	4.679314436007793E-7	2.6231686220678984E-5	0	0	12.12025934188511	176.65210165573814	MAP3K1;CHUK;PIK3CA;ITGB3;ITGAV;PIK3R1;MAP3K14;RELA;NFKB1
Signaling by interleukins	16/109	5.805565832778359E-7	3.073724577020986E-5	0	0	5.133550054180212	73.71407526669915	STAT5A;STAT5B;CSF2;YES1;CHUK;STAT3;PIK3R1;NFKB1;RELA;IL5;PIK3CA;IRAK2;TOLLIP;TAB2;KRAS;SQSTM1
T cell receptor signaling pathway	18/139	7.827475548333913E-7	3.9260969460853785E-5	0	0	4.446152461987327	62.514929285094716	ITK;CSF2;MAP3K1;CHUK;ARAP2;CBLB;PIK3R1;NFKB1;RELA;PIK3R5;IL5;PIK3CA;CHP1;CTLA4;KRAS;CALM2;MAP3K14;SOS2
T cell receptor regulation of apoptosis	44/603	8.463717583855705E-7	4.032961428707243E-5	0	0	2.3958040376569643	33.49886790930849	CDKN1B;CSF2;SLC20A1;ODC1;PDE3B;HCCS;SLC3A2;NR3C1;STK4;FOXO1;RELA;ETS2;HSP90B1;TBK1;PIM1;IL21R;PMAIP1;MAP4K5;MAP4K4;RAB2A;STAT5A;MAP3K2;DUSP5;JUND;HSPA5;FEM1B;CNBP;TSC22D3;TNFRSF10B;DUSP8;NFKB1;PNRC1;PPM1A;IL5;TRAF3;STK17B;JMY;REL;TAB2;KRAS;MAP3K14;BIRC2;IFNAR1;FAIM
Prostate cancer	14/89	1.2515622247147596E-6	5.679708572157933E-5	0	0	5.557877382792375	75.53776737909521	CDKN1B;CHUK;TGFA;BRAF;PIK3R1;FOXO1;RELA;NFKB1;HSP90B1;PIK3R5;PIK3CA;CREB3L2;KRAS;SOS2
Signaling by SCF-KIT	13/78	1.5252792533235378E-6	6.607232401896961E-5	0	0	5.9487654320987655	79.6737966549537	STAT5A;STAT5B;CDKN1B;YES1;CHUK;STAT3;PIK3R1;FOXO1;PIK3CA;FES;KIT;RICTOR;KRAS
Interleukin-4 signaling pathway	15/104	1.637666435006459E-6	6.785635272005022E-5	0	0	5.022263192680976	66.90778673128236	STAT5A;STAT5B;CHUK;ITGB3;STAT3;IRS2;PIK3R1;NFKB1;RELA;IL5;BCL6;PIK3CA;FES;SOS2;SOCS5
Double stranded RNA-induced gene expression	6/13	1.7927283313703274E-6	7.118625415816342E-5	0	0	25.29814612868048	334.7392988415888	CHUK;EIF2S2;MAP3K14;NFKB1;RELA;MAP4K4
Immune system signaling by interferons, interleukins, prolactin, and growth hormones	26/280	2.301980097398169E-6	8.649948448496528E-5	0	0	3.076508153016306	39.93843169916418	CSF2;IRS2;PIK3R1;RELA;UBB;IRAK2;UBC;ARIH1;KPNA1;STAT5A;RANBP2;STAT5B;YES1;CHUK;IFNGR1;STAT3;NFKB1;IL5;PIK3CA;TOLLIP;TAB2;KRAS;NUP98;SQSTM1;PTPN2;IFNAR1
TGF-beta receptor activation of SMADs	8/28	2.359901990145957E-6	8.649948448496528E-5	0	0	11.833996937212863	153.3318021305437	PPP1CB;SMAD4;SMAD3;UBB;UBC;PMEPA1;FURIN;SMAD7
Protein processing in the endoplasmic reticulum	19/166	2.5937906495626585E-6	9.155120329752643E-5	0	0	3.863860809121156	49.698485331873464	XBP1;SAR1A;HSPA5;UBE2E3;EDEM1;AMFR;SEL1L;EIF2AK3;DERL1;SYVN1;UBE2J2;ERO1L;HSP90B1;UBE2J1;HERPUD1;ERN1;DNAJB2;MAN1B1;SEC31A
Immune system	61/998	2.7875802801193735E-6	9.29183598918622E-5	0	0	1.9966595517609391	25.5379477856554	ITK;CDKN1B;CSF2;IRS2;CBLB;TBK1;KIF5B;CDC27;ARIH2;CTLA4;ITGAV;ARIH1;KPNA1;DUSP4;CHUK;IFNGR1;FBXW11;UBE2E3;PJA1;RNF125;PIK3CA;TRAF3;TAX1BP1;NUP98;SQSTM1;BIRC2;IFNAR1;DCTN4;CUL2;RNF6;PIK3R1;UBE2J2;RNF4;FOXO1;RELA;HSP90B1;UBE2J1;PPP2CA;UBB;RNF138;IRAK2;UBC;RICTOR;SEC31A;STAT5A;RANBP2;STAT5B;YES1;MAP3K1;HSPA5;UBE2B;STAT3;NFKB1;IL5;TOLLIP;REL;TRIM36;TAB2;KRAS;MAP3K14;PTPN2
Pancreatic cancer	12/70	2.8288102335305574E-6	9.29183598918622E-5	0	0	6.146644705382286	78.5274081490879	SMAD4;SMAD3;CHUK;PIK3CA;STAT3;TGFA;BRAF;KRAS;PIK3R1;RELA;NFKB1;PIK3R5
Jak-STAT signaling pathway	21/199	2.92502706899881E-6	9.29183598918622E-5	0	0	3.532136587078652	45.007214919516876	STAT5A;STAT5B;CSF2;IFNGR1;STAT3;CBLB;PIK3R1;PTPN23;PIK3R5;PTP4A2;IL5;PIK3CA;CLCF1;STAT4;PIM1;IL21R;STAM2;SOS2;PTPN2;IFNAR1;SOCS5
Signal transduction through IL-1R	9/38	3.0760058975566446E-6	9.456237485069297E-5	0	0	9.19134757774487	116.65546752641966	MAP3K1;CHUK;IRAK2;TOLLIP;TAB2;MAP3K14;RELA;NFKB1;MAP4K4
EGF/EGFR signaling pathway	17/141	4.2679803185530105E-6	1.2545626957477746E-4	0	0	4.09055049088359	50.577079101843935	STAT5A;MAP3K2;ERRFI1;USP8;STAT5B;JUND;MAP3K1;SH2D2A;STAT3;BRAF;PIK3R1;FOXO1;RICTOR;KRAS;STAM2;RAB5A;SOS2
cAMP receptor, G-protein-independent pathways inferred from amoeba model	5/9	4.382556284063985E-6	1.2545626957477746E-4	0	0	36.842606707317074	454.559600658349	STAT5A;STAT5B;KLF6;STAT3;STAT4
Signaling by NGF	22/221	4.4758795021431615E-6	1.2545626957477746E-4	0	0	3.311392643971029	40.78578637775413	DUSP4;CDKN1B;CHUK;STAT3;FRS2;BRAF;IRS2;FURIN;PIK3R1;RELA;FOXO1;NFKB1;PPP2CA;AKAP13;BCL2L11;UBB;PIK3CA;UBC;RICTOR;KRAS;SQSTM1;SOS2
AKT signaling pathway	7/22	4.6133994749805806E-6	1.2561627713304267E-4	0	0	13.788786952089705	169.41655909686	PPP2CA;CHUK;PIK3CA;PIK3R1;FOXO1;NFKB1;RELA
Signaling by FGFR in disease	16/128	5.0806425548941755E-6	1.3449589874483747E-4	0	0	4.258471760797343	51.9110808540619	STAT5A;STAT5B;CDKN1B;CHUK;STAT3;FRS2;BRAF;PIK3R1;FOXO1;BCR;PPP2CA;UBB;PIK3CA;UBC;RICTOR;KRAS
CD40/CD40L signaling	8/31	5.486640988978335E-6	1.3759918059200928E-4	0	0	10.288834143418336	124.63064742287791	STAT5A;MAP3K1;TRAF3;CBLB;MAP3K14;RELA;NFKB1;BIRC2
NF-kappaB activation by non-typeable Hemophilus influenzae	8/31	5.486640988978335E-6	1.3759918059200928E-4	0	0	10.288834143418336	124.63064742287791	SMAD4;SMAD3;CHUK;NR3C1;MAP3K14;RELA;NFKB1;MAP4K4
Insulin signaling pathway	25/277	5.9440624441183255E-6	1.4524850023704523E-4	0	0	2.977282369971049	35.82598931857126	ROCK1;PDE3B;CBLB;IRS2;PIK3R1;FOXO1;PIK3R5;PPP1CB;KIF5B;MAP4K5;MAP4K4;MAP3K2;PRKAB2;XBP1;RAB4A;MAP3K1;RHOG;BRAF;PIK3CA;RHEB;KRAS;SGK1;CALM2;MAP3K14;SOS2
CXCR4 signaling pathway	15/116	6.554601887818662E-6	1.5616338997727962E-4	0	0	4.422799865125832	52.787634192213474	STAT5A;STAT5B;YES1;ITGA3;STAT3;CXCR4;PIK3R1;FOXO1;NFKB1;RELA;PIK3R5;GNA13;PIK3CA;ITGAV;RICTOR
Diabetes pathways	16/137	1.2239978863147445E-5	2.8450487455071986E-4	0	0	3.9398808379780896	44.56321603237374	ZBTB17;XBP1;HSPA5;EDEM1;EIF2AK3;SYVN1;ERO1L;HSP90B1;HERPUD1;ERN1;TATDN2;SERP1;KIF5B;LMNA;ATP6V0D1;SEC31A
TGF-beta signaling pathway	19/185	1.2705500434016144E-5	2.8457949918737934E-4	0	0	3.4182242990654204	38.53526807094343	TGIF1;SMAD4;JUND;SMAD3;UBE2I;ITGB3;STAT3;PIK3R1;RUNX3;NFKB1;SMAD7;PJA1;PPP2CA;PPM1A;KLF6;ZFYVE16;ZEB1;TAB2;SKIL
ERBB signaling pathway	13/94	1.284041811653443E-5	2.8457949918737934E-4	0	0	4.7697378448407255	53.72114093229909	STAT5A;STAT5B;CDKN1B;TGFA;CBLB;BRAF;PIK3R1;FOXO1;PIK3R5;BCL2L11;PIK3CA;KRAS;SOS2
Corticosteroids and cardioprotection	6/18	1.6832776172190543E-5	3.564807931577242E-4	0	0	14.753435114503818	162.17245289722453	PIK3CA;PIK3R1;NR3C1;CALM2;NFKB1;RELA
TNFR2 signaling pathway	6/18	1.6832776172190543E-5	3.564807931577242E-4	0	0	14.753435114503818	162.17245289722453	MAP3K1;CHUK;TRAF3;MAP3K14;NFKB1;RELA
GM-CSF-mediated signaling events	8/36	1.8187432794288452E-5	3.7679616202080204E-4	0	0	8.44935462699628	92.22284443011453	STAT5A;STAT5B;CSF2;PIK3CA;STAT3;PIM1;KRAS;PIK3R1
Small cell lung cancer	12/84	1.9712054972425324E-5	3.996933699727943E-4	0	0	4.947868515665125	53.6065938016077	CDKN1B;CHUK;PIK3CA;TRAF4;ITGA3;TRAF3;ITGAV;PIK3R1;BIRC2;RELA;NFKB1;PIK3R5
Interleukin-23-mediated signaling events	8/37	2.2537685906661964E-5	4.474669722718511E-4	0	0	8.15757511749485	87.28867821795977	STAT5A;PIK3CA;ITGA3;STAT3;STAT4;PIK3R1;RELA;NFKB1
Signaling by FGFR1 fusion mutants	6/19	2.3915804364289924E-5	4.6513799100343466E-4	0	0	13.617850851438638	144.90715663384933	STAT5A;BCR;STAT5B;PIK3CA;STAT3;PIK3R1
Angiopoietin receptor Tie2-mediated signaling	9/49	2.8025372706872963E-5	5.341636037929986E-4	0	0	6.6599309815950924	69.81206245291176	STAT5A;STAT5B;ELF1;PIK3CA;FES;PIK3R1;FOXO1;RELA;NFKB1
Leptin signaling pathway	10/61	2.859364454384012E-5	5.343086911819536E-4	0	0	5.809463570374386	60.78050224393318	KHDRBS1;STAT5B;CHUK;PDE3B;STAT3;REL;PIK3R1;FOXO1;RELA;NFKB1
Androgen receptor signaling, proteolysis, and transcription regulation	12/88	3.177040860148077E-5	5.822538345617534E-4	0	0	4.686481226177926	48.53777006222129	SMARCE1;NCOA2;SMAD4;SMAD3;UBE2I;ROCK1;STAT3;RNF6;PIK3R1;RNF4;FOXO1;RELA
Shigellosis	10/62	3.309546187658055E-5	5.950938711015332E-4	0	0	5.697447713576746	58.775522335227684	DIAPH1;CHUK;ROCK1;FBXW11;ARPC3;RHOG;WASL;WASF2;RELA;NFKB1
TACI and BCMA stimulation of B cell immune responses	5/13	4.008636300904982E-5	7.074500731041569E-4	0	0	18.41749237804878	186.46742928480793	CHUK;TRAF3;MAP3K14;NFKB1;RELA
Signaling by ERBB4	12/93	5.546165236624664E-5	9.609991764551463E-4	0	0	4.396050904525481	43.080501967508	STAT5A;STAT5B;CDKN1B;CHUK;PIK3CA;UBB;UBC;RICTOR;KRAS;TAB2;PIK3R1;FOXO1
Apoptosis	21/242	5.7819025765929216E-5	9.839559206237596E-4	0	0	2.838503959276018	27.698668531865582	MAP3K1;CHUK;ROCK1;TNFRSF10B;PIK3R1;RELA;NFKB1;PIK3R5;BCL2L11;UBB;STK24;PIK3CA;IRAK2;TRAF3;LMNA;UBC;CHP1;PMAIP1;MAP3K14;BIRC2;KPNA1
Disease	42/674	6.703186853639626E-5	0.0011207258020208006	0	0	2.0083791742500154	19.30121153731122	STX12;CALCA;CDKN1B;CCNT1;CXCR4;PIK3R1;FOXO1;ERO1L;HSP90B1;HERPUD1;PPP2CA;SERP1;TATDN2;UBB;KIF5B;LMNA;UBC;RICTOR;KPNA1;SEC31A;STAT5A;RANBP2;ZBTB17;STAT5B;XBP1;CHUK;HSPA5;EDEM1;STAT3;EIF2AK3;SYVN1;FRS2;BRAF;VPS37B;BCR;ERN1;PIK3CA;TAF4B;KRAS;NUP98;ATP6V0D1;STAM2
SMAD2/3 nuclear pathway	11/82	7.855666163711521E-5	0.0012698795695944179	0	0	4.592589382448537	43.40773292789204	TGIF1;NCOA2;ZBTB17;SMAD4;SMAD3;IL5;NR3C1;RUNX3;SKIL;FOXO1;SMAD7
Antigen-activated B-cell receptor generation of second messengers	19/211	7.861793767688421E-5	0.0012698795695944179	0	0	2.951332100207684	27.892776036116242	CD72;MAP3K1;CHUK;CBLB;BRAF;PIK3R1;RELA;FOXO1;NFKB1;PIK3R5;BCR;BCL6;PIK3CA;REL;CHP1;KRAS;CALM2;MEF2D;SOS2
mTOR signaling pathway	13/113	9.226622980946227E-5	0.0014654952834736257	0	0	3.859675925925926	35.8596019825354	FBXW11;BRAF;PIK3R1;PIK3R5;PPP2CA;STK11;PIK3CA;RHEB;RB1CC1;ULK1;RICTOR;KRAS;SGK1
Signaling events mediated by VEGFR1 and VEGFR2	10/70	9.633123962053427E-5	0.0014878809272400686	0	0	4.93573988735279	45.6443300704743	PIK3CA;ROCK1;FBXW11;FES;ITGB3;SH2D2A;ITGAV;BRAF;PIK3R1;PTPN2
Keratinocyte differentiation	9/57	9.699755742275367E-5	0.0014878809272400686	0	0	5.547641871165644	51.26478636815389	PPP2CA;MAP3K1;CHUK;MAP3K14;ETS2;BIRC2;RELA;NFKB1;MAP4K4
Signaling by FGFR mutants	8/45	9.968747273267695E-5	0.0014878809272400686	0	0	6.391126195107819	58.884452906545555	STAT5A;BCR;STAT5B;PIK3CA;STAT3;FRS2;KRAS;PIK3R1
Inhibition of cellular proliferation by Gleevec	6/24	1.0302489931787296E-4	0.0014878809272400686	0	0	9.832569974554707	90.2683005579642	STAT5A;BCR;STAT5B;MAP3K1;PIK3CA;PIK3R1
NF-kappaB signaling pathway	6/24	1.0302489931787296E-4	0.0014878809272400686	0	0	9.832569974554707	90.2683005579642	MAP3K1;CHUK;MAP3K14;NFKB1;RELA;MAP4K4
Induction of apoptosis through DR3 and DR4/5 death receptors	7/34	1.0304317019710864E-4	0.0014878809272400686	0	0	7.655680144976781	70.28191914014677	CHUK;LMNA;TNFRSF10B;MAP3K14;RELA;NFKB1;BIRC2
p75 neurotrophin receptor signaling via NF-kB	5/16	1.252693892310115E-4	0.0017818168348828949	0	0	13.392461197339246	120.33185347111616	UBB;UBC;SQSTM1;NFKB1;RELA
Ephrin receptor B forward pathway	9/60	1.4595386002227076E-4	0.002045500420606236	0	0	5.220498015156983	46.10858704963398	YES1;PIK3CA;ROCK1;ITGB3;CXCR4;KRAS;WASL;PIK3R1;MAP4K4
Seven transmembrane receptor signaling through beta-arrestin	10/74	1.5497755072103392E-4	0.002140487041118048	0	0	4.626296082949309	40.582934608965125	PPP2CA;MAP3K2;MAP3K1;FZD4;PDE4D;PDE3B;PDE4B;PDE7B;PDE8A;NFKB1
Atypical NF-kappaB pathway	5/17	1.7265534725907088E-4	0.0023505792276842076	0	0	12.275787601626016	106.36004052342038	PIK3CA;REL;PIK3R1;NFKB1;RELA
PI3K/AKT activation	7/37	1.8095595318638242E-4	0.0024288876533327106	0	0	6.889041794087666	59.36464299562994	CDKN1B;CHUK;PIK3CA;IRS2;RICTOR;PIK3R1;FOXO1
RIG-I/MDA5-mediated induction of interferon-alpha/beta pathways	10/76	1.940924219090886E-4	0.0025690288622133533	0	0	4.485639808220453	38.33955341025518	TBK1;RNF125;MAP3K1;CHUK;UBB;TRAF3;UBC;TAX1BP1;RELA;NFKB1
CTCF pathway	6/27	2.082246495843445E-4	0.0026815958250524367	0	0	8.42660850599782	71.4314587847549	PPP2CA;BCR;SMAD4;CDKN1B;PIK3CA;PIK3R1
TNF/stress-related signaling	6/27	2.082246495843445E-4	0.0026815958250524367	0	0	8.42660850599782	71.4314587847549	MAP3K1;CHUK;MAP3K14;RELA;NFKB1;MAP4K4
IRAK2-mediated activation of TAK1 complex	4/10	2.1176458769778388E-4	0.0026908220276798405	0	0	19.617453069507864	165.9643461638892	UBB;IRAK2;UBC;TAB2
Bone remodeling	5/18	2.3258750890343575E-4	0.0028786479998048607	0	0	11.330909943714822	94.79715757329252	CHUK;NFKB1;RELA;FOSL2;IFNAR1
Human cytomegalovirus and MAP kinase pathways	5/18	2.3258750890343575E-4	0.0028786479998048607	0	0	11.330909943714822	94.79715757329252	MAP3K1;PIK3CA;PIK3R1;NFKB1;RELA
p75 neurotrophin receptor-mediated signaling	13/124	2.3683410679764397E-4	0.0028936269715148038	0	0	3.475197419641864	29.011471539422118	CHUK;FURIN;PIK3R1;NFKB1;RELA;AKAP13;BCL2L11;UBB;PIK3CA;UBC;SQSTM1;SOS2;BIRC2
G13 signaling pathway	7/39	2.552977355287236E-4	0.0030797309108718182	0	0	6.4578077217125385	53.42596057537818	GNA13;PPP1CB;DIAPH1;ROCK1;PIK3CA;WASL;CALM2
Toll-like receptor signaling pathway regulation	14/142	2.639718928637137E-4	0.003144565173738989	0	0	3.2476091576506954	26.759221015437653	CHUK;PIK3R1;NFKB1;RELA;PIK3R5;TBK1;PIK3CA;IRAK2;TRAF3;TOLLIP;TAB2;TMED7;SQSTM1;IFNAR1
Adaptive immune system	37/606	2.6836873674294725E-4	0.0031574741495806018	0	0	1.9560013068361046	16.084489485647623	ITK;CDKN1B;DCTN4;CUL2;CBLB;RNF6;PIK3R1;UBE2J2;RNF4;FOXO1;RELA;UBE2J1;PPP2CA;UBB;RNF138;KIF5B;CDC27;UBC;ARIH2;CTLA4;RICTOR;ITGAV;SEC31A;YES1;CHUK;HSPA5;UBE2B;FBXW11;UBE2E3;NFKB1;PJA1;PIK3CA;REL;TRIM36;TAB2;KRAS;MAP3K14
Neurotrophin signaling pathway	13/126	2.775474628288134E-4	0.0032256430740958434	0	0	3.413334425871299	27.953565776141335	MAP3K1;IRS2;FRS2;BRAF;PIK3R1;NFKB1;RELA;PIK3R5;PIK3CA;IRAK2;KRAS;CALM2;SOS2
Signaling by constitutively active EGFR	5/19	3.071135895736352E-4	0.003526256034502101	0	0	10.52101480836237	85.09704916694028	PIK3CA;UBB;UBC;KRAS;PIK3R1
Influence of Ras and Rho proteins on G1 to S transition	6/29	3.158788298854088E-4	0.0035837205342951735	0	0	7.693063391968138	62.00725926666588	CDKN1B;CHUK;PIK3CA;PIK3R1;RELA;NFKB1
Osteopontin signaling	4/11	3.2408468679148917E-4	0.0036013008912560247	0	0	16.814090019569473	135.09290205780854	CHUK;MAP3K14;NFKB1;RELA
JNK/MAPK pathway	8/53	3.2498622943128873E-4	0.0036013008912560247	0	0	5.2527480006806195	42.188641867759245	DUSP4;MAP3K2;MAP3K1;TAB2;DUSP16;DLD;MEF2D;MAP3K14
MAPK signaling pathway	23/314	3.329238695017897E-4	0.0036468557199448915	0	0	2.3597367202059703	18.895820007183687	DUSP4;MAP3K2;DUSP5;JUND;MAP3K1;HSPA5;CHUK;BRAF;DUSP8;STK4;DUSP16;RELA;RASGRP4;NFKB1;PPM1A;RAPGEF2;CHP1;TAB2;KRAS;MEF2D;MAP3K14;SOS2;MAP4K4
Non-small cell lung cancer	8/54	3.7061537787882077E-4	0.00401359608089223	0	0	5.1382914974365805	40.59427939623183	PIK3CA;TGFA;BRAF;KRAS;PIK3R1;STK4;SOS2;PIK3R5
Signaling by FGFR1 mutants	6/30	3.8391390349537573E-4	0.004110898314956102	0	0	7.372137404580153	57.9825406941769	STAT5A;BCR;STAT5B;PIK3CA;STAT3;PIK3R1
Downstream signaling events Of B cell receptor (BCR)	11/98	3.904807802469363E-4	0.004134757595281448	0	0	3.7448629531388153	29.390178059929074	CDKN1B;UBB;CHUK;FBXW11;UBC;REL;RICTOR;KRAS;FOXO1;NFKB1;RELA
4-1BB-dependent immune response	5/20	3.984141980070032E-4	0.0041724036340733415	0	0	9.81910569105691	76.86413997519516	MAP3K1;CHUK;MAP4K5;NFKB1;RELA
Signaling events mediated by T cell protein tyrosine phosphatase (TC-PTP)	7/42	4.109925693219675E-4	0.00425734694091125	0	0	5.903363914373089	46.028147219662365	STAT5A;STAT5B;RAB4A;PIK3CA;STAT3;PIK3R1;PTPN2
BDNF signaling pathway	20/261	4.503749375325294E-4	0.004615132424392479	0	0	2.472537075756889	19.05196167513783	DUSP4;PPP1R16B;DUSP5;XBP1;GCH1;HSPA5;FEM1B;INSIG1;NR1D2;FNDC3A;GEM;HERPUD1;SFPQ;KLF6;ZEB1;BCL2L11;NR4A3;LMNA;PDE4B;HBP1
BMP signaling and regulation	4/12	4.7344905739969716E-4	0.0047494415968622255	0	0	14.711567732115677	112.6239100879573	SMAD4;BMPR2;TOB2;TOB1
Rab GTPases mark targets in the endocytotic machinery	4/12	4.7344905739969716E-4	0.0047494415968622255	0	0	14.711567732115677	112.6239100879573	RAB2A;RAB4A;RAB6A;RAB5A
Renal cell carcinoma	9/70	4.7908597620452273E-4	0.004755926409613647	0	0	4.362415769888364	33.344694169701036	PIK3CA;CUL2;ARNT;TGFA;BRAF;KRAS;PIK3R1;SOS2;PIK3R5
Actin cytoskeleton regulation	18/226	5.425319875708591E-4	0.005330236950051843	0	0	2.5747547553535113	19.36025948176433	ROCK1;ITGA3;ITGB3;BRAF;PIK3R1;WASL;BAIAP2;PIK3R5;PPP1CB;GNA13;DIAPH1;PIK3CA;ARPC3;ITGAV;KRAS;EZR;SOS2;WASF2
Signaling by ERBB2	11/102	5.513743230591051E-4	0.005361833978319665	0	0	3.5795097210481828	26.857407315284746	USP8;YES1;CDKN1B;UBB;CHUK;PIK3CA;UBC;RICTOR;KRAS;PIK3R1;FOXO1
NGF signaling via TRKA from the plasma membrane	13/136	5.825876180976274E-4	0.005552060000470389	0	0	3.134196527150457	23.34359278931646	DUSP4;CDKN1B;CHUK;STAT3;IRS2;FRS2;BRAF;PIK3R1;FOXO1;PPP2CA;PIK3CA;RICTOR;KRAS
