Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Mitotic Spindle	4/199	0.1787574246805235	0.2501312957735832	0	0	1.8512584190003545	3.1873589411134238	KIF23;ACTN4;VCL;LMNB1
Myogenesis	4/200	0.1809460437511027	0.2501312957735832	0	0	1.8417191761497225	3.1485227916603047	CDKN1A;ITGB5;CKB;HBEGF
UV Response Dn	3/144	0.21338401191967338	0.2865442445778471	0	0	1.9166504001561584	2.960576779041959	ANXA2;LDLR;BMPR1A
Hedgehog Signaling	1/36	0.32992508212256055	0.4190940232367661	0	0	2.5641558441558443	2.843365938537998	VEGFA
Angiogenesis	1/36	0.32992508212256055	0.4190940232367661	0	0	2.5641558441558443	2.843365938537998	VEGFA
Bile Acid Metabolism	2/112	0.3516186270938456	0.4331017409942465	0	0	1.6329597343295974	1.7067828008847743	IDI1;SOD1
Complement	3/200	0.38054444468378296	0.4331017409942465	0	0	1.3679038792902716	1.32160348257447	PPP2CB;GZMB;CALM1
Xenobiotic Metabolism	3/200	0.38054444468378296	0.4331017409942465	0	0	1.3679038792902716	1.32160348257447	SLC6A6;ACO2;PGD
KRAS Signaling Up	3/200	0.38054444468378296	0.4331017409942465	0	0	1.3679038792902716	1.32160348257447	EMP1;PRELID3B;HBEGF
Apical Surface	1/44	0.3870270876969862	0.4331017409942465	0	0	2.086257928118393	1.9804024408188328	CRYBG1
IL-6/JAK/STAT3 Signaling	1/87	0.6204598261801909	0.6781770193132319	0	0	1.0408562367864693	0.4967948745730576	IL2RA
Spermatogenesis	1/135	0.7780103246400624	0.8202413749758443	0	0	0.6663839891451832	0.16727269966256725	DBF4
Coagulation	1/138	0.7853374866789998	0.8202413749758443	0	0	0.6516921035169211	0.15747601009233353	RAC1
DNA Repair	1/150	0.8123157432797402	0.829974781177126	0	0	0.5988407565588774	0.12447873330692218	NELFE
KRAS Signaling Dn	1/200	0.8928451496713368	0.8928451496713368	0	0	0.4472361809045226	0.05069069588499284	PTPRJ
