Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
BAD phosphorylation regulation	2/27	0.08206670983138187	0.7298351075243686	0	0	4.4593181818181815	11.149289115179256	PRKACB;IGF1R
Cell cycle: G2/M checkpoint	2/27	0.08206670983138187	0.7298351075243686	0	0	4.4593181818181815	11.149289115179256	PRKDC;ATM
Control of gene expression by vitamin D receptor	2/27	0.08206670983138187	0.7298351075243686	0	0	4.4593181818181815	11.149289115179256	TOP2B;KAT2B
VEGFR1 pathway	2/27	0.08206670983138187	0.7298351075243686	0	0	4.4593181818181815	11.149289115179256	RASA1;CD2AP
AMPK inhibition of chREBP transcriptional activation activity	1/5	0.08543000918298997	0.7298351075243686	0	0	13.910764872521247	34.22128624523743	PRKAG2
CREB phosphorylation through the activation of adenylate cyclase	1/5	0.08543000918298997	0.7298351075243686	0	0	13.910764872521247	34.22128624523743	PRKACB
Insulin receptor substrate (IRS) activation	1/5	0.08543000918298997	0.7298351075243686	0	0	13.910764872521247	34.22128624523743	INSR
PKA-mediated phosphorylation of key metabolic factors	1/5	0.08543000918298997	0.7298351075243686	0	0	13.910764872521247	34.22128624523743	PRKACB
Multi-step regulation of transcription by PITX2	2/28	0.0873810930983562	0.7298351075243686	0	0	4.2875874125874125	10.45089289885289	LEF1;LRP6
PKB-mediated events	2/28	0.0873810930983562	0.7298351075243686	0	0	4.2875874125874125	10.45089289885289	CAB39L;PRKAG2
ADP-ribosylation factor	2/29	0.0927951724731506	0.7298351075243686	0	0	4.128577441077441	9.815117595575263	CYTH3;ASAP1
BARD1 signaling events	2/29	0.0927951724731506	0.7298351075243686	0	0	4.128577441077441	9.815117595575263	PRKDC;ATM
Skeletal myogenesis control by HDAC and calcium/calmodulin-dependent kinase (CaMK)	2/29	0.0927951724731506	0.7298351075243686	0	0	4.128577441077441	9.815117595575263	INSR;IGF1R
Thyroid cancer	2/29	0.0927951724731506	0.7298351075243686	0	0	4.128577441077441	9.815117595575263	LEF1;TCF7
Androgen receptor proteolysis and transcription regulation	3/61	0.09360652038562697	0.7298351075243686	0	0	2.8865310934276454	6.837196987415769	PRKDC;UBE3A;PATZ1
Wnt signaling pathway and pluripotency	4/98	0.09620722372475328	0.7298351075243686	0	0	2.3771428571428572	5.565487695481531	TCF7;LEF1;PRKCQ;LRP6
Adrenergic pathway	5/137	0.09652207274280307	0.7298351075243686	0	0	2.117956064947469	4.951746468499846	MAPK11;RGS14;PRKCQ;PRKACB;PLCB2
Retinoic acid receptor-mediated signaling	2/30	0.09830377799017932	0.7298351075243686	0	0	3.980925324675325	9.234523889819737	KAT2B;RARG
Inactivation of GSK3 by Akt causes accumulation of beta-catenin in alveolar macrophages	2/30	0.09830377799017932	0.7298351075243686	0	0	3.980925324675325	9.234523889819737	LEF1;LRP6
MicroRNAs in muscle cell differentiation	2/30	0.09830377799017932	0.7298351075243686	0	0	3.980925324675325	9.234523889819737	PRKCQ;PRKACB
Assembly of the ORC complex at the origin of replication	1/6	0.10162191839381594	0.7298351075243686	0	0	11.128045325779038	25.444231513381027	ORC5
Beta-oxidation of very long chain fatty acids	1/6	0.10162191839381594	0.7298351075243686	0	0	11.128045325779038	25.444231513381027	HSD17B4
Ras family activation regulation	2/31	0.10390189051774677	0.7298351075243686	0	0	3.8434561128526648	8.702769136909682	RASA1;RASGRP2
Angiotensin II-stimulated signaling through G-proteins and beta-arrestin	3/64	0.10436948081789331	0.7298351075243686	0	0	2.7441502031665967	6.2012799568641075	MAPK11;PRKCQ;PLCB2
Melanogenesis	4/101	0.10451004092753766	0.7298351075243686	0	0	2.3032695139911636	5.201869997770158	TCF7;LEF1;PRKACB;PLCB2
Fluoropyrimidine activity	2/33	0.11534729230106973	0.7298351075243686	0	0	3.595124633431085	7.764778111665327	ABCC4;ABCC5
cAMP cell motility pathway inferred from amoeba model	3/67	0.11559382758097791	0.7298351075243686	0	0	2.6151175213675213	5.64256773230436	DGKA;PRKACB;PLCB2
G alpha 13 pathway	3/67	0.11559382758097791	0.7298351075243686	0	0	2.6151175213675213	5.64256773230436	TBXA2R;ARHGEF18;PRKCQ
Fibroblast growth factor receptor pathway	4/105	0.11606832531629967	0.7298351075243686	0	0	2.2115983026874115	4.7628455790474895	CYTH3;MAPK11;PRKCQ;FGF13
Post-transcriptional silencing by small RNAs	1/7	0.11752795686800262	0.7298351075243686	0	0	9.27289896128423	19.85400963300396	TNRC6C
Wnt/LRP6 signaling	1/7	0.11752795686800262	0.7298351075243686	0	0	9.27289896128423	19.85400963300396	LRP6
AMPK signaling	3/68	0.11943247968500578	0.7298351075243686	0	0	2.5747534516765285	5.471361617750433	INSR;PRKAG2;PRKACB
G alpha i pathway	4/108	0.12508751428892256	0.7298351075243686	0	0	2.1474725274725275	4.464040633049887	MAPK11;RGS14;PRKCQ;PLCB2
Calcium regulation in the cardiac cell	5/149	0.12539466049780004	0.7298351075243686	0	0	1.9402658389048073	4.02855306747266	CACNB1;RGS14;ATP1B3;PRKCQ;PRKACB
Arf6 signal transduction regulation	2/35	0.12709410352107178	0.7298351075243686	0	0	3.3768939393939394	6.965949663521418	CYTH3;ACAP2
Integrated cancer pathway	2/35	0.12709410352107178	0.7298351075243686	0	0	3.3768939393939394	6.965949663521418	MSH2;ATM
G alpha q pathway	3/70	0.12724865058473148	0.7298351075243686	0	0	2.4976400051026917	5.1491651757863774	RGS14;PRKCQ;PLCB2
Transport to the Golgi and subsequent modification	2/36	0.13306949005096347	0.7298351075243686	0	0	3.2774064171122994	6.610147927109424	ST6GAL1;ST8SIA6
Beta-oxidation of pristanoyl-CoA	1/8	0.1331531570366007	0.7298351075243686	0	0	7.947794415216512	16.024782268271085	HSD17B4
Chromatin remodeling by nuclear receptors to facilitate initiation of transcription in carcinoma cells	1/8	0.1331531570366007	0.7298351075243686	0	0	7.947794415216512	16.024782268271085	KAT2B
Import of palmitoyl-CoA into the mitochondrial matrix	1/8	0.1331531570366007	0.7298351075243686	0	0	7.947794415216512	16.024782268271085	PRKAG2
Insulin secretion regulation by fatty acids bound to GPR40 (FFAR1)	1/8	0.1331531570366007	0.7298351075243686	0	0	7.947794415216512	16.024782268271085	PLCB2
Lysosphingolipid and lysophosphatidic acid (LPA) G-protein coupled receptors	1/8	0.1331531570366007	0.7298351075243686	0	0	7.947794415216512	16.024782268271085	S1PR1
Epidermal growth factor receptor (EGFR) pathway	4/111	0.13439311648510038	0.7298351075243686	0	0	2.0869425901201604	4.188464704826299	CYTH3;MAPK11;RHOH;PRKCQ
Gastric acid secretion	3/74	0.14340382018611383	0.7298351075243686	0	0	2.3564463705308776	4.576432607415515	ATP1B3;PRKACB;PLCB2
Polyadenylation of mRNA	1/9	0.14850246322339244	0.7298351075243686	0	0	6.953966005665722	13.262282230435094	PAPOLA
Prostanoid ligand receptors	1/9	0.14850246322339244	0.7298351075243686	0	0	6.953966005665722	13.262282230435094	TBXA2R
Rapid glucocorticoid receptor pathway	1/9	0.14850246322339244	0.7298351075243686	0	0	6.953966005665722	13.262282230435094	MAPK11
Calcium-activated potassium channels	1/9	0.14850246322339244	0.7298351075243686	0	0	6.953966005665722	13.262282230435094	KCNN4
Type I hemidesmosome assembly	1/9	0.14850246322339244	0.7298351075243686	0	0	6.953966005665722	13.262282230435094	ITGA6
West Nile virus infection	1/9	0.14850246322339244	0.7298351075243686	0	0	6.953966005665722	13.262282230435094	TIA1
G2/M DNA damage checkpoint	1/9	0.14850246322339244	0.7298351075243686	0	0	6.953966005665722	13.262282230435094	ATM
Aurora B signaling	2/39	0.15135367855652807	0.7298351075243686	0	0	3.0112100737100738	5.685573959581902	RASA1;SMC4
Platelet activation, signaling and aggregation	6/205	0.157111838165158	0.7298351075243686	0	0	1.6848899670767632	3.1183899404114284	ABCC4;TBXA2R;DGKA;PRKCQ;RASGRP2;DGKZ
Gastrin-CREB signaling pathway via PKC and MAPK	6/206	0.15959550867500646	0.7298351075243686	0	0	1.6763793103448277	3.0763450219365365	TBXA2R;DGKA;PRKCQ;RASGRP2;PLCB2;DGKZ
Activation of the AP-1 family of transcription factors	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	MAPK11
Apoptotic DNA fragmentation and tissue homeostasis	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	TOP2B
Rheb GTPase activity by AMPK regulation	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	PRKAG2
Cdc25 and Chk1 regulatory pathway in response to DNA damage	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	ATM
Splicing regulation through Sam68	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	RASA1
Taurine and hypotaurine metabolism	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	ADO
E2F-enabled inhibition of pre-replication complex formation	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	ORC5
Ethanol oxidation	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	ACSS1
Fanconi anemia pathway regulation	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	ATM
Insulin secretion regulation by acetylcholine	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	PLCB2
PIP biosynthesis at the late endosome membrane	1/10	0.16358073307203908	0.7298351075243686	0	0	6.180988353792887	11.1903618987592	PIKFYVE
Antigen presentation: folding, assembly, and peptide loading of class I MHC proteins	7/255	0.16771609488089972	0.7298351075243686	0	0	1.5778795203123548	2.8172764923388915	CDC23;ERAP1;HUWE1;ASB13;UBE4A;UBE3A;UBR1
Cardiac muscle contraction	3/80	0.16880349934961533	0.7298351075243686	0	0	2.172161172161172	3.864318095276771	CACNB1;ATP1B3;CACNA2D4
Aldosterone-regulated sodium reabsorption	2/42	0.170093433016401	0.7298351075243686	0	0	2.784943181818182	4.933268924456116	INSR;ATP1B3
Cell differentiation by G alpha (i/o) pathway inferred from mouse Neuro2A model	2/43	0.17642424506601728	0.7298351075243686	0	0	2.716879157427938	4.713415030684506	RASGRP2;PRKACB
G2/M checkpoints	2/43	0.17642424506601728	0.7298351075243686	0	0	2.716879157427938	4.713415030684506	ORC5;ATM
PI3K class IB pathway in neutrophils	2/43	0.17642424506601728	0.7298351075243686	0	0	2.716879157427938	4.713415030684506	PRKCQ;PRKACB
Alpha-linolenic (omega3) and linoleic (omega6) acid metabolism	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	HSD17B4
Attenuation of GPCR signaling	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	PRKACB
Reversal of insulin resistance by leptin	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	PRKAG2
SUMOylation as a mechanism to modulate CtBP-dependent gene responses	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	UBE3A
CDC6 association with the ORC-origin complex	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	ORC5
Stress fiber formation mediated by Rho-selective guanine exchange factor AKAP13	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	PRKACB
Cystic fibrosis transmembrane conductance regulator (CFTR) and beta 2 adrenergic receptor (b2AR) pathway	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	PRKACB
Down syndrome cell adhesion molecule (DSCAM) interactions	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	MAPK11
Integrin beta-4 pathway	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	ITGA6
Monocyte and its surface molecules	1/11	0.178392738967805	0.7298351075243686	0	0	5.562606232294618	9.588641287683966	SELL
Integration of energy metabolism	4/125	0.18120747407517163	0.7298351075243686	0	0	1.844155844155844	3.15002590489246	DPP4;PRKAG2;PRKACB;PLCB2
T cell signal transduction	3/83	0.18196056867090415	0.7298351075243686	0	0	2.0903846153846155	3.5619427877169367	MAPK11;PRKCQ;RASGRP2
Meiosis	3/83	0.18196056867090415	0.7298351075243686	0	0	2.0903846153846155	3.5619427877169367	DIDO1;ATM;MLH3
Vasopressin-regulated water reabsorption	2/44	0.18279146990732292	0.7298351075243686	0	0	2.652056277056277	4.506929060451591	NSF;PRKACB
G-protein-mediated events	2/44	0.18279146990732292	0.7298351075243686	0	0	2.652056277056277	4.506929060451591	PRKACB;PLCB2
Adaptive immune system	14/606	0.18909751545200226	0.7298351075243686	0	0	1.325298092209857	2.2072739562493817	ERAP1;HUWE1;ASB13;UBE4A;UBE3A;UBR1;RASGRP2;CDC23;SELL;IGHD;BTLA;PRKCQ;EVL;PRKACB
Phospholipase C epsilon pathway	1/12	0.19294316959658422	0.7298351075243686	0	0	5.056657223796034	8.320019464036454	PRKACB
Caspase-mediated cleavage of cytoskeletal proteins	1/12	0.19294316959658422	0.7298351075243686	0	0	5.056657223796034	8.320019464036454	ADD1
Gamma-aminobutyric acid receptor life cycle	1/12	0.19294316959658422	0.7298351075243686	0	0	5.056657223796034	8.320019464036454	NSF
Hormone-sensitive lipase (HSL)-mediated triacylglycerol hydrolysis	1/12	0.19294316959658422	0.7298351075243686	0	0	5.056657223796034	8.320019464036454	PRKACB
Opening of calcium channels triggered by depolarization of the presynaptic terminal	1/12	0.19294316959658422	0.7298351075243686	0	0	5.056657223796034	8.320019464036454	CACNB1
MAPK signaling pathway	8/314	0.19462117838354362	0.7298351075243686	0	0	1.4613321243719068	2.3917627041688263	CACNB1;MAPK11;RASA3;RASA1;CACNA2D4;RASGRP2;FGF13;PRKACB
ABC transporters	2/47	0.20207953799216713	0.7298351075243686	0	0	2.4748737373737373	3.957555513149113	ABCC4;ABCC5
Regulation of transcription by NOTCH1 intracellular domain	2/47	0.20207953799216713	0.7298351075243686	0	0	2.4748737373737373	3.957555513149113	KAT2B;HDAC10
Androgen receptor signaling, proteolysis, and transcription regulation	3/88	0.20446009933796272	0.7298351075243686	0	0	1.9669180492709903	3.122251164067121	KAT2B;UBE3A;PATZ1
Signal attenuation	1/13	0.2072366313221653	0.7298351075243686	0	0	4.635033050047214	7.295050670780774	INSR
Glucose-dependent insulinotropic polypeptide (GIP) biosynthesis, secretion, and inactivation	1/13	0.2072366313221653	0.7298351075243686	0	0	4.635033050047214	7.295050670780774	DPP4
NICD trafficking to the nucleus	1/13	0.2072366313221653	0.7298351075243686	0	0	4.635033050047214	7.295050670780774	KAT2B
ATM pathway	2/48	0.20856083725496988	0.7298351075243686	0	0	2.4209486166007905	3.794896257437365	MDC1;ATM
Lipid digestion, mobilization, and transport	2/48	0.20856083725496988	0.7298351075243686	0	0	2.4209486166007905	3.794896257437365	LDLRAP1;PRKACB
Prostate cancer	3/89	0.2090356553413091	0.7298351075243686	0	0	1.9439475253428742	3.0427647229734673	LEF1;TCF7;IGF1R
Hemostasis pathway	11/468	0.20939570232368773	0.7298351075243686	0	0	1.3465879005556582	2.105429912949681	DOCK11;ABCC4;SELL;TBXA2R;DGKA;PRKCQ;ATP1B3;ITGA6;RASGRP2;PRKACB;DGKZ
Glycerolipid metabolism	2/49	0.2150632584821227	0.7298351075243686	0	0	2.3693181818181817	3.6412228387475576	DGKA;DGKZ
Ubiquitin-mediated proteolysis	4/136	0.22122248865128352	0.7298351075243686	0	0	1.6895238095238094	2.5487925535072775	CDC23;HUWE1;UBE4A;UBE3A
Adhesion and diapedesis of lymphocytes	1/14	0.22127764963540655	0.7298351075243686	0	0	4.278274133798213	6.453079312472533	SELL
CARM1 transcriptional regulation by protein methylation	1/14	0.22127764963540655	0.7298351075243686	0	0	4.278274133798213	6.453079312472533	PRKACB
Hyaluronan metabolism	1/14	0.22127764963540655	0.7298351075243686	0	0	4.278274133798213	6.453079312472533	ABCC5
Intronless pre-mRNA processing	1/14	0.22127764963540655	0.7298351075243686	0	0	4.278274133798213	6.453079312472533	PAPOLA
Non-homologous end-joining (NHEJ) pathway	1/14	0.22127764963540655	0.7298351075243686	0	0	4.278274133798213	6.453079312472533	PRKDC
Phosphatidylinositol metabolism	2/50	0.2215840331594591	0.7298351075243686	0	0	2.319839015151515	3.495889243162455	INPP4B;PIKFYVE
Wnt signaling pathway	6/231	0.22670215748477573	0.7298351075243686	0	0	1.4881992337164751	2.2086635748278587	TCF7;LEF1;PRKCQ;PRKACB;PLCB2;LRP6
Cell surface interactions at the vascular wall	3/94	0.23223221915564884	0.7298351075243686	0	0	1.836667605898375	2.6815667788715154	SELL;ATP1B3;ITGA6
T cell receptor signaling pathway	4/139	0.23252230964124207	0.7298351075243686	0	0	1.6517248677248677	2.4094852038787145	MAPK11;RASA1;PRKCQ;ASAP1
Apoptotic execution  phase	2/52	0.23467002094422154	0.7298351075243686	0	0	2.226818181818182	3.2279397828600964	PRKCQ;ADD1
Taste transduction	2/52	0.23467002094422154	0.7298351075243686	0	0	2.226818181818182	3.2279397828600964	PRKACB;PLCB2
Endometrial cancer	2/52	0.23467002094422154	0.7298351075243686	0	0	2.226818181818182	3.2279397828600964	LEF1;TCF7
AKAP95 role in mitosis and chromosome dynamics	1/15	0.23507067062214784	0.7298351075243686	0	0	3.972480777013355	5.751632103803267	PRKACB
Adhesion and diapedesis of granulocytes	1/15	0.23507067062214784	0.7298351075243686	0	0	3.972480777013355	5.751632103803267	SELL
Association of licensing factors with the pre-replicative complex	1/15	0.23507067062214784	0.7298351075243686	0	0	3.972480777013355	5.751632103803267	ORC5
Repression of pain sensation by the transcriptional regulator DREAM	1/15	0.23507067062214784	0.7298351075243686	0	0	3.972480777013355	5.751632103803267	PRKACB
Bile acid and bile salt biosynthesis via 7-alpha-hydroxycholesterol	1/15	0.23507067062214784	0.7298351075243686	0	0	3.972480777013355	5.751632103803267	HSD17B4
Eicosanoid ligand-binding G-protein coupled receptors	1/15	0.23507067062214784	0.7298351075243686	0	0	3.972480777013355	5.751632103803267	TBXA2R
Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family	3/97	0.2463675515042865	0.7298351075243686	0	0	1.7777777777777777	2.4905435490101633	CAPN3;PRKCQ;PRKACB
Transmission across chemical synapses	5/190	0.2473216066834338	0.7298351075243686	0	0	1.5070858824440487	2.1054980504926317	NSF;CACNB1;GABRR2;PRKACB;PLCB2
Meiotic recombination	2/54	0.24779842848329436	0.7298351075243686	0	0	2.140952797202797	2.986928139758249	ATM;MLH3
Primary bile acid biosynthesis	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	HSD17B4
Protein kinase A (PKA) at the centrosome	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	PRKACB
Rb tumor suppressor/checkpoint signaling in response to DNA damage	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	ATM
Riboflavin metabolism	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	ACP6
Sonic Hedgehog (Shh) pathway	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	PRKACB
TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	ARHGEF18
DNA-PK pathway in nonhomologous end joining	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	PRKDC
GluR2-containing AMPA receptor trafficking	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	NSF
Inhibitor of DNA binding (ID) signaling pathway	1/16	0.24862006219102842	0.7298351075243686	0	0	3.707459867799811	5.16015165249498	ID3
Basal cell carcinoma	2/55	0.2543725429180484	0.7298351075243686	0	0	2.10045025728988	2.8754226845968494	LEF1;TCF7
T cell receptor signaling in naive CD8+ T cells	2/55	0.2543725429180484	0.7298351075243686	0	0	2.10045025728988	2.8754226845968494	PRKCQ;RASGRP2
Apoptotic cleavage of cellular proteins	1/17	0.26193011567077507	0.7298351075243686	0	0	3.4755665722379603	4.656138492569398	PRKCQ
SHC-related events	1/17	0.26193011567077507	0.7298351075243686	0	0	3.4755665722379603	4.656138492569398	INSR
Beta-catenin phosphorylation cascade	1/17	0.26193011567077507	0.7298351075243686	0	0	3.4755665722379603	4.656138492569398	AMER1
Chylomicron-mediated lipid transport	1/17	0.26193011567077507	0.7298351075243686	0	0	3.4755665722379603	4.656138492569398	LDLRAP1
Synaptic proteins at the synaptic junction	1/17	0.26193011567077507	0.7298351075243686	0	0	3.4755665722379603	4.656138492569398	ADD1
